video_link,criador,descricao,likes,comentarios,visualizacoes,data_publicacao,musica,patrocinado,anuncio,tiktok_shop,business_account,link_externo,conta_oficial,hashtags,timestamp,status
https://www.tiktok.com/@jelinka__/video/7594801490145873175,jelinka__,#2016#summer #summervibes#beach#hahah,56700,122.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016', 'summer', 'summervibes', 'beach', 'hahah']",2026-04-10 04:30:45,done
https://www.tiktok.com/@magreeves/video/7583639825610214664,magreeves,this song brings me back to #2016 💜,2200000,7827.0,0.0,2025-12-14,,False,False,False,False,False,False,['2016'],2026-04-10 04:30:57,done
https://www.tiktok.com/@eu_secreto0/video/7596847455849696530,eu_secreto0,Que nostalgia😭💗 #2016 #trend #fyyy #dance ,134200,380.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016', 'trend', 'fyyy', 'dance']",2026-04-10 04:31:07,done
https://www.tiktok.com/@goldensunshinelegend/video/7622365035112746254,goldensunshinelegend,these type of nights >>>> #goingout #aestheticedits #2016vibes #friends #tumblrvibes ,45,0.0,0.0,2026-6-79,,False,False,False,False,False,False,"['goingout', 'aestheticedits', '2016vibes', 'friends', 'tumblrvibes']",2026-04-10 04:31:16,done
https://www.tiktok.com/@littlemissla96/video/7621660504724884766,littlemissla96,"on repeat 💙 @Cailin Russo 

#edit #aesthetic #newmusic #vibes #fyp    ",86,0.0,0.0,2026-6-79,,False,False,False,False,False,False,"['edit', 'aesthetic', 'newmusic', 'vibes', 'fyp']",2026-04-10 04:31:27,done
https://www.tiktok.com/@tumblr4eva/video/7587585830667980062,tumblr4eva,I yearn for nostalgia 🫧🫧🫧 #2016 #closer #musically #aesthetic #fyp ,85700,234.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016', 'closer', 'musically', 'aesthetic', 'fyp']",2026-04-10 04:31:36,done
https://www.tiktok.com/@nyciseverything/video/7617096354984168706,nyciseverything,spring has sprung #spring #lavibes #2016aesthetic #malibubarbie #springaesthetic ,1637,9.0,0.0,2025-4-21,,False,False,False,False,False,False,"['spring', 'lavibes', '2016aesthetic', 'malibubarbie', 'springaesthetic']",2026-04-10 04:31:46,done
https://www.tiktok.com/@fijifalls08/video/7591242248847756574,fijifalls08,middle #2016 #losangeles #gifedit #aesthetic #fyp ,5131,6.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016', 'losangeles', 'gifedit', 'aesthetic', 'fyp']",2026-04-10 04:31:58,done
https://www.tiktok.com/@cy6er.lov3/video/7538936850929487134,cy6er.lov3,I wish my life looked like this #2016 #2016aesthetic #moodboard #capcut #edit ,447,2.0,0.0,2025-8-15,,False,False,False,False,False,False,"['2016', '2016aesthetic', 'moodboard', 'capcut', 'edit']",2026-04-10 04:32:06,done
https://www.tiktok.com/@user04469266/video/7578978565731912990,user04469266,#fyp #editaesthetic #aesthetic #2016 ,576,3.0,0.0,2025-12-1,,False,False,False,False,False,False,"['fyp', 'editaesthetic', 'aesthetic', '2016']",2026-04-10 04:32:17,done
